cost,charging_points,pay_at_location,is_operational,latitude,longitude,operator,connection_type,Address
Unknown,1,Unknown,Unknown,-36.7405105,143.9001993,Charging the Regions,Unknown,"Charging the Regions, Burke Street, Newbridge, Shire of Loddon, Victoria, 3551, Australia"
Unknown,2,Unknown,Unknown,-35.1841062,149.1354639,Unknown,Unknown,"Ernest Cavanagh Street, Gungahlin, District of Gungahlin, Australian Capital Territory, 2912, Australia"
Unknown,22,Unknown,Unknown,-37.9365224,145.1907152,Chargefox,Unknown,"Waverley Gardens Shopping Centre, 371, Police Road, Mulgrave, Melbourne, City of Monash, Victoria, 3170, Australia"
Unknown,1,Unknown,Unknown,-37.9528827,145.1800698,Chargefox,Unknown,"Browns Road, Noble Park North, Melbourne, City of Greater Dandenong, Victoria, 3174, Australia"
Unknown,2,Unknown,Unknown,-38.3709259,144.8209256,"Tesla, Inc.",Unknown,"Tesla, Inc., Nelson Street, Rye, Melbourne, Shire of Mornington Peninsula, Victoria, 3941, Australia"
Unknown,1,Unknown,Unknown,-32.8021172,116.4755665,Unknown,Unknown,"Hotham Avenue, Boddington, Shire Of Boddington, Western Australia, 6390, Australia"
Unknown,1,Unknown,Unknown,-38.172938,146.2590159,Tesla Supercharger,Unknown,"Tesla Supercharger, Bell Street, Moe, City of Latrobe, Victoria, 3825, Australia"
Unknown,1,Unknown,Unknown,-36.5049165,148.3045413,"Tesla, Inc.",Unknown,"Tesla Destination Charger, Mowamba Place, Friday Flat Camp, Thredbo, Snowy Monaro Regional Council, New South Wales, 2625, Australia"
Unknown,1,Unknown,Unknown,-35.0710089,142.3156162,Charging the Regions,CHAdeMO,"Charging the Regions, Walsh Lane, Ouyen, Rural City of Mildura, Victoria, 3490, Australia"
Unknown,2,Unknown,Unknown,-35.3409423,143.5617026,Charging the Regions,CHAdeMO,"Charging the Regions, Curlewis Street, Swan Hill, Rural City of Swan Hill, Victoria, 3585, Australia"
Unknown,1,Unknown,Unknown,-36.8951652,149.9120037,"Tesla, Inc.",Unknown,"Tesla Destination Charger, 1, Elizabeth Street, Merimbula, Bega Valley Shire Council, New South Wales, 2548, Australia"
Unknown,1,Unknown,Unknown,-36.1423702,141.9878017,Linga Network,Unknown,"Roy Street, Jeparit, Shire of Hindmarsh, Victoria, 3423, Australia"
Unknown,1,Unknown,Unknown,-23.2884084,150.5116862,Unknown,Unknown,"Yaamba Road (Bruce Highway), Parkhurst, Rockhampton, Rockhampton Regional, Queensland, Australia"
Unknown,1,Unknown,Unknown,-38.2344038,145.05112,Tesla Supercharger,Unknown,"Mornington-Tyabb Road, Mornington, Melbourne, Shire of Mornington Peninsula, Victoria, 3931, Australia"
Unknown,4,Unknown,Unknown,-37.9271751,145.1435899,IKEA,Type 2 (Socket Only),"IKEA, 917, Princes Highway, Springvale, Melbourne, City of Greater Dandenong, Victoria, 3171, Australia"
Unknown,1,Unknown,Unknown,-33.8648195,151.2119085,Bell Resources,Unknown,"Bell Resources, 123, Pitt Street, Quay Quarter, Sydney, Sydney CBD, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia"
Unknown,1,Unknown,Unknown,-26.8857922,152.1029637,"Tesla, Inc.",Unknown,"Tesla, Inc., John Street, Blackbutt, South Burnett Regional, Queensland, 4314, Australia"
Unknown,1,Unknown,Unknown,-31.4071902,152.9007826,"Tesla, Inc.",Unknown,"Tesla, Inc., Settlement Point Road, Port Macquarie, Port Macquarie-Hastings Council, New South Wales, 2444, Australia"
Unknown,1,Unknown,Unknown,-30.9527945,148.3878551,NRMA,Unknown,"Skillmans Lane, Coonamble, Coonamble Shire Council, New South Wales, 2829, Australia"
Unknown,1,Unknown,Unknown,-30.0207154,148.1177704,NRMA,Unknown,"Neilly Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia"
Unknown,2,Unknown,Unknown,-37.1955356,142.6092866,EVUp,Unknown,"Ararat - Halls Gap Road, Pomonal, Rural City of Ararat, Victoria, Australia"
Unknown,1,Unknown,Unknown,-33.9435652,151.2396953,Jolt,Unknown,"Anzac Parade, Maroubra, Eastern Suburbs, Sydney, Randwick City Council, New South Wales, 2035, Australia"
Unknown,4,Unknown,Unknown,-33.9080986,151.1716659,Unknown,Unknown,"Smidmore Street, Marrickville, Inner West, Sydney, Inner West Council, New South Wales, 2204, Australia"
Unknown,1,Unknown,Unknown,-38.2159676,144.3181255,Unknown,Unknown,"Hawker Circuit, Armstrong, Mount Duneed, City of Greater Geelong, Armstrong Creek Urban Growth Area, Victoria, 3217, Australia"
Unknown,1,Unknown,Unknown,-33.7054584,150.8754276,Evie Networks,Unknown,"McDonalds Drive-Thru, Schofields Village, Schofields, Sydney, Blacktown City Council, New South Wales, 2762, Australia"
Unknown,3,Unknown,Unknown,-36.7158552,142.1964354,Tesla Supercharger,Unknown,"Tesla Supercharger, Darlot Street, Horsham, Rural City of Horsham, Victoria, 3400, Australia"
Unknown,2,Unknown,Unknown,-34.8437992,138.5042702,Unknown,Unknown,"Stowaway Lane, Port Adelaide, Adelaide, City of Port Adelaide Enfield, South Australia, 5015, Australia"
Unknown,1,Unknown,Unknown,-33.9532239,150.8040539,Unknown,Unknown,"Dickson Road, Leppington, Sydney, Camden Council, New South Wales, 2179, Australia"
Unknown,2,Unknown,Unknown,-34.9255431,138.5944471,chargefox,Type 2 (Socket Only),"chargefox, Light Square, Adelaide, Adelaide City Council, South Australia, 5000, Australia"
Unknown,1,Unknown,Unknown,-33.5998723,137.9317912,Tesla,Unknown,"Tesla, Harvey Street, Port Broughton, Barunga West Council, South Australia, 5522, Australia"
Unknown,2,Unknown,Unknown,-34.9617279,138.6010902,Unknown,Type 2 (Socket Only),"Addiscombe Place, Unley Park, Adelaide, City of Unley, South Australia, 5061, Australia"
Unknown,1,Unknown,Unknown,-35.3913107,138.4630733,"Tesla, Inc.",Unknown,"Tesla Destination Charger, Hansen Street, Myponga, The District Council of Yankalilla, South Australia, 5202, Australia"
Unknown,2,Unknown,Unknown,-33.871695,151.2681007,Jetcharge,Type 2 (Socket Only),"Jetcharge, Norwich Road, Rose Bay, Eastern Suburbs, Sydney, Woollahra Municipal Council, New South Wales, 2029, Australia"
Unknown,1,Unknown,Unknown,-34.7678388,137.5974941,"Tesla, Inc.",Type 2 (Socket Only),"Tesla Destination Charger, Maitalnd Road, Minlaton, Yorke Peninsula Council, South Australia, 5575, Australia"
Unknown,1,Unknown,Unknown,-33.8872485,151.099324,Jolt,Unknown,"Liverpool Road, Burwood, Inner West, Sydney, Burwood Council, New South Wales, 2134, Australia"
Unknown,1,Unknown,Unknown,-32.2708341,125.4872676,Unknown,Unknown,"Eyre Highway, Caiguna, Balladonia, Shire Of Dundas, Western Australia, Australia"
Unknown,1,Unknown,Unknown,-31.5575066,143.3857829,NRMA,Unknown,"Ross Street, Wilcannia, Central Darling Shire Council, New South Wales, 2836, Australia"
Unknown,1,Unknown,Unknown,-33.7620853,151.2141725,Jolt,Unknown,"Forestville Mall, The Centre, Forestville, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2087, Australia"
Unknown,1,Unknown,Unknown,-33.7537328,151.2869932,Jolt,CHAdeMO,"Dee Why, 4-16, Oaks Avenue, Dee Why Beach, Dee Why, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2099, Australia"
Unknown,2,Unknown,Unknown,-33.7698741,150.7291974,Western Sydney University,CHAdeMO,"Western Sydney University Kingswood, John Flak Avenue, Kingswood, Sydney, Penrith City Council, New South Wales, 2747, Australia"
Unknown,3,Unknown,Unknown,-33.9511802,115.076035,Tesla Supercharger,Unknown,"Tesla Supercharger, Willmott Avenue, Margaret River, Shire Of Augusta Margaret River, Western Australia, 6285, Australia"
Unknown,1,Unknown,Unknown,-33.7789889,151.283873,Jolt,CHAdeMO,"Dowling / Lawrence, 30, Dowling Street, Freshwater, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2096, Australia"
Unknown,1,Unknown,Unknown,-33.5816984,120.0441758,Unknown,Unknown,"Morgans Street, Ravensthorpe, Shire Of Ravensthorpe, Western Australia, 6346, Australia"
Unknown,1,Unknown,Unknown,-33.9621828,151.063567,Jolt,Unknown,"Stanley Street, Peakhurst, St George, Sydney, Georges River Council, New South Wales, 2210, Australia"
Unknown,2,Unknown,Unknown,-33.8354773,148.6817349,"Tesla, Inc",Unknown,"Tesla, Inc, Lachlan Valley Way, Taragala, Cowra, Cowra Shire Council, New South Wales, 2794, Australia"
Unknown,1,Unknown,Unknown,-33.8695391,151.116168,Jolt,Unknown,"Spencer Street, Five Dock, Inner West, Sydney, City of Canada Bay Council, New South Wales, 2046, Australia"
Unknown,1,Unknown,Unknown,-33.8947565,151.1096799,Jolt,Unknown,"Brighton Street, Croydon Park, Inner West, Sydney, Burwood Council, New South Wales, 2133, Australia"
$0.45AUD/kWh,2,Unknown,Unknown,-33.0792151,115.8968022,Chargefox,"Type 1 (J1772), Type 2 (Socket Only), CHAdeMO","Hayward Street, Harvey, Shire Of Harvey, Western Australia, 6220, Australia"
Unknown,1,Unknown,Unknown,-32.0573845,115.7472283,"Tesla, Inc.",Unknown,"Tesla Destination Charger, Essex Street, Fremantle, City of Fremantle, Western Australia, 6959, Australia"
Unknown,1,Unknown,Unknown,-33.9167278,136.5725086,"Tesla, Inc.",Unknown,"Tesla, Inc., Creek Road, Arno Bay, The District Council of Cleve, South Australia, 5603, Australia"
Unknown,1,Unknown,Unknown,-33.873882,151.1019416,Jolt,Unknown,"Park Avenue, Burwood, Inner West, Sydney, Burwood Council, New South Wales, 2134, Australia"
Unknown,4,Unknown,Unknown,-27.5338615,152.9489592,Evie Networks,Unknown,"Goggs Road, Jindalee, Greater Brisbane, Queensland, 4074, Australia"
Unknown,2,Unknown,Unknown,-29.9607798,146.8577827,NRMA,Unknown,"Bathurst Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia"
Unknown,1,Unknown,Unknown,-34.4952775,150.7957656,Evie Networks,Unknown,"Moombara Street, Dapto, Wollongong City Council, New South Wales, 2530, Australia"
Unknown,2,Unknown,Unknown,-27.7844523,153.2608045,ChargePoint,Unknown,"ChargePoint, Coles Drive, Ormeau, Gold Coast City, Queensland, 4208, Australia"
Unknown,1,Unknown,Unknown,-37.6478848,144.9942276,Evie Networks,CHAdeMO,"Scanlon Drive, Epping, Melbourne, City of Whittlesea, Victoria, 3076, Australia"
Unknown,1,Unknown,Unknown,-27.444063,153.0819323,Unknown,Unknown,"Barcham Road, Northshore Brisbane, Hamilton, Greater Brisbane, Queensland, 4007, Australia"
Unknown,1,Unknown,Unknown,-42.1244723,146.7458333,Chargefox,CHAdeMO,"Waddamana Road, Hilltop, Waddamana, Central Highlands, Tasmania, 7030, Australia"
Unknown,1,Unknown,Unknown,-42.8874253,147.4269258,Chargefox,Unknown,"2001, Commerce Drive, Glebe Hill, Howrah, Hobart, City of Clarence, Tasmania, 7018, Australia"
Unknown,1,Unknown,Unknown,-33.8720579,151.0954277,Jolt,Unknown,"Everton Road, Strathfield, Inner West, Sydney, Burwood Council, New South Wales, 2134, Australia"
Unknown,2,Unknown,Unknown,-33.9488297,150.90026,Evie Networks,CHAdeMO,"Casula Mall, Ingham Drive, Casula, Sydney, Liverpool City Council, New South Wales, 2170, Australia"
Unknown,4,Unknown,Unknown,-33.7666354,151.2644147,"Tesla, Inc.",Unknown,"Tesla Destination Charger, Chelsea Lane, Brookvale, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2100, Australia"
Unknown,1,Unknown,Unknown,-29.022055,134.7584779,"Tesla, Inc.",Unknown,"Tesla Destination Charger, Hutchison Street, Coober Pedy, The District Council of Coober Pedy, South Australia, 5723, Australia"
Unknown,2,Unknown,Unknown,-33.9021318,151.1999188,AmpCharge,Unknown,"Hiles Lane, Macdonaldtown, Alexandria, Sydney, Council of the City of Sydney, New South Wales, 2015, Australia"
Unknown,1,Unknown,Unknown,-32.1790682,152.5136654,Unknown,Unknown,"22, North Street, Forster, Mid-Coast Council, New South Wales, 2428, Australia"
Unknown,2,Unknown,Unknown,-37.7637113,145.023233,Unknown,Type 2 (Socket Only),"Agg Street, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia"
Unknown,1,Unknown,Unknown,-35.2954975,149.1869737,Unknown,Unknown,"Meddhung Road, Canberra, Australian Capital Territory, 2609, Australia"
Unknown,1,Unknown,Unknown,-26.4004166,153.0644501,Evie Networks,Unknown,"Mary Street, Noosaville, Noosa Heads, Noosa Shire, Queensland, 4566, Australia"
Unknown,1,Unknown,Unknown,-33.9492389,151.081218,Jolt,Unknown,"Morgan Street, Beverly Hills, St George, Sydney, Georges River Council, New South Wales, 2209, Australia"
Unknown,2,Unknown,Unknown,-33.8300902,151.0860347,Chargefox,Unknown,"6, Walker Street, Rhodes, Inner West, Sydney, City of Canada Bay Council, New South Wales, 2138, Australia"
Unknown,1,Unknown,Unknown,-33.787764,150.9946067,AmpCharge,CHAdeMO,"Thomas Street, Northmead, Sydney, City of Parramatta Council, New South Wales, 2152, Australia"
Unknown,1,Unknown,Unknown,-33.9701906,151.0801412,Jolt,Unknown,"Cook Street, Mortdale, St George, Sydney, Georges River Council, New South Wales, 2223, Australia"
Unknown,3,Unknown,Unknown,-33.8256295,151.0790514,Unknown,Type 2 (Socket Only),"Footbridge Boulevard, Wentworth Point, Sydney, City of Parramatta Council, New South Wales, 2127, Australia"
Unknown,3,Unknown,Unknown,-33.7296798,151.0065082,"Tesla, Inc.",Type 2 (Socket Only),"Tesla, Inc., 6-14, Castle Street, Castle Hill, Sydney, The Hills Shire Council, New South Wales, 2154, Australia"
Unknown,2,Unknown,Unknown,-38.1438691,145.1227188,Jetcharge,Type 2 (Socket Only),"Jetcharge, 21, Wells Street, Frankston, Melbourne, City of Frankston, Victoria, 3199, Australia"
Unknown,1,Unknown,Unknown,-28.8659126,153.0483802,NRMA,Unknown,"Little Walker Street Car Park, Casino, Richmond Valley Council, New South Wales, 2470, Australia"
Unknown,2,Unknown,Unknown,-35.7096667,150.173894,NRMA,CHAdeMO,"Vesper Street, Batemans Bay, Eurobodalla Shire Council, New South Wales, 2536, Australia"
Unknown,1,Unknown,Unknown,-33.7036198,151.2128688,Evie Networks,CHAdeMO,"4-6, Niangala Close, Belrose, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2085, Australia"
Unknown,4,Unknown,Unknown,-37.5647424,143.934527,Evie Networks,CHAdeMO,"Western Highway Service Road, Warrenheip, Ballarat, City of Ballarat, Victoria, 3352, Australia"
Unknown,1,Unknown,Unknown,-31.5643351,147.1969608,NRMA,Unknown,"Pangee Lane, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia"
Unknown,1,Unknown,Unknown,-37.8347592,140.8026216,Tesla Supercharger,Unknown,"Tesla Supercharger, Ramsay Avenue, Mount Gambier, City of Mount Gambier, South Australia, 5290, Australia"
Unknown,4,Unknown,Unknown,-33.8359626,151.0848349,Unknown,Type 2 (Socket Only),"1, Rider Boulevard, Rhodes, Inner West, Sydney, City of Canada Bay Council, New South Wales, 2138, Australia"
Unknown,1,Unknown,Unknown,-33.9678598,151.1060452,Jolt,Unknown,"Treacy Street, Hurstville, St George, Sydney, Georges River Council, New South Wales, 2220, Australia"
Unknown,1,Unknown,Unknown,-33.948437,151.0710625,Jolt,Unknown,"Broad Arrow Road, Narwee, St George, Sydney, Georges River Council, New South Wales, 2209, Australia"
Unknown,1,Unknown,Unknown,-33.807399,151.0858151,Jolt,Unknown,"Mons Avenue, West Ryde, Sydney, Council of the City of Ryde, New South Wales, 2114, Australia"
Unknown,1,Unknown,Unknown,-33.8130165,151.1694068,"Tesla, Inc.",Unknown,"The Canopy Lane Cove, Atrium Plaza, Lane Cove, Lower North Shore, Sydney, Lane Cove Municipal Council, New South Wales, 2066, Australia"
Unknown,1,Unknown,Unknown,-12.4307902,130.860126,Unknown,Unknown,"Charlton Court, Woolner, Darwin, City of Darwin, Northern Territory, 0820, Australia"
Unknown,1,Unknown,Unknown,-12.4663857,130.8466989,Unknown,Unknown,"Kitchener Drive, Darwin City, Darwin Waterfront Precinct Municipality, Northern Territory, 0801, Australia"
Unknown,6,Unknown,Unknown,-33.7755511,151.1094379,Unknown,Type 2 (Socket Only),"Link Road, Macquarie Park, Sydney, Council of the City of Ryde, New South Wales, 2113, Australia"
Unknown,6,Unknown,Unknown,-37.9001349,145.0069973,BP Pulse,Unknown,"BP Pulse, North Road, Brighton East, Melbourne, City of Bayside, Victoria, 3187, Australia"
Unknown,1,Unknown,Unknown,-34.7464753,146.5498937,NRMA,CHAdeMO,"Twynam Street, Narrandera, Narrandera Shire Council, New South Wales, 2700, Australia"
Unknown,1,Unknown,Unknown,-43.0708845,147.2343632,Unknown,Type 2 (Socket Only),"Snug Tiers Road, Snug, Hobart, Kingborough, Tasmania, 7054, Australia"
Unknown,4,Unknown,Unknown,-33.8140858,151.1706842,Unknown,Unknown,"1, Pottery Lane, Lane Cove, Lower North Shore, Sydney, Lane Cove Municipal Council, New South Wales, 2066, Australia"
Unknown,1,Unknown,Unknown,-33.8848452,151.1492145,Evie Networks,Unknown,"Marion Street, Leichhardt, Inner West, Sydney, Inner West Council, New South Wales, 2040, Australia"
Unknown,1,Unknown,Unknown,-37.8631061,145.0268501,Evie Networks,CHAdeMO,"110, Wattletree Road, Armadale, Melbourne, City of Stonnington, Victoria, 3143, Australia"
Unknown,1,Unknown,Unknown,-37.7117289,142.8409671,EVup,Unknown,"Glenelg Highway, Lake Bolac, Rural City of Ararat, Victoria, 3351, Australia"
Unknown,1,Unknown,Unknown,-36.1135121,144.757421,Unknown,Unknown,"Blair Street, Moama, Murray River Council, New South Wales, 2731, Australia"
Unknown,1,Unknown,Unknown,-33.9815934,151.0815506,Jolt,Unknown,"Letitia Street, Oatley, St George, Sydney, Georges River Council, New South Wales, 2223, Australia"
Unknown,1,Unknown,Unknown,-41.251906,147.2166221,Chargefox,Type 2 (Socket Only),"5115, Main Road, Lilydale, City of Launceston, Tasmania, 7268, Australia"
Unknown,1,Unknown,Unknown,-42.8484746,147.2968239,Unknown,Unknown,"Main Road, Florence Heights, Moonah, Hobart, City of Glenorchy, Tasmania, 7009, Australia"
Unknown,4,Unknown,Unknown,-28.0353151,153.4275587,Evie Networks,Unknown,"Hooker Boulevard, Broadbeach Waters, Gold Coast City, Queensland, 4218, Australia"
Unknown,1,Unknown,Unknown,-33.9195544,151.0669461,BP Pulse,CHAdeMO,"BP Pulse, King Georges Road, Wiley Park, Sydney, Canterbury-Bankstown Council, New South Wales, 2195, Australia"
Unknown,1,Unknown,Unknown,-37.8808068,145.0225411,Foxcharger,Unknown,"420, Glen Eira Road, Caulfield, Melbourne, City of Glen Eira, Victoria, 3162, Australia"
Unknown,2,Unknown,Unknown,-27.2290784,152.9908938,Woolworths,CHAdeMO,"Woolworths, Leigh Crescent, Dakabin, Greater Brisbane, City of Moreton Bay, Queensland, 4503, Australia"
Unknown,1,Unknown,Unknown,-42.092485,148.2422011,Unknown,Unknown,"Coles Bay Road, Swanwick, Coles Bay, Glamorgan-Spring Bay, Tasmania, 7215, Australia"
Unknown,1,Unknown,Unknown,-42.8870084,147.8145103,Unknown,Unknown,"Imlay Street, Dunalley, Sorell, Tasmania, 7177, Australia"
Unknown,4,Unknown,Unknown,-29.0560795,152.017583,Tesla Supercharger,Unknown,"Tesla Supercharger, Crown Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia"
Unknown,1,Unknown,Unknown,-34.7184231,150.0006494,BP Pulse,CHAdeMO,"Medway Road, Marulan, Goulburn Mulwaree Council, New South Wales, 2579, Australia"
Unknown,1,Unknown,Unknown,-26.6589037,150.1869854,Yurika,Unknown,"Dawson Street, Miles, Western Downs Regional, Queensland, 4415, Australia"
Unknown,2,Unknown,Unknown,-34.0678179,150.7889593,Chargefox,Unknown,"5020, University Drive, Campbelltown, Sydney, Campbelltown City Council, New South Wales, 2560, Australia"
Unknown,1,Unknown,Unknown,-31.8778574,118.1491738,Unknown,Unknown,"Johnson Street, Bruce Rock, Shire Of Bruce Rock, Western Australia, 6418, Australia"
Unknown,6,Unknown,Unknown,-36.3843671,145.4009851,Tesla Supercharger,Unknown,"Tesla Supercharger, Ashenden Street, Shepparton, City of Greater Shepparton, Victoria, 3630, Australia"
Unknown,1,Unknown,Unknown,-38.228002,144.3398434,Unknown,Type 2 (Socket Only),"Lagoon Street, Armstrong Creek, City of Greater Geelong, Armstrong Creek Urban Growth Area, Victoria, 3217, Australia"
Unknown,1,Unknown,Unknown,-41.426075,146.1800703,Unknown,Type 2 (Socket Only),"Rowing Course Road, Promised Land, Kentish, Tasmania, 7306, Australia"
Unknown,1,Unknown,Unknown,-34.0532156,150.8236391,BP Pulse,Unknown,"Campbelltown Road, Campbelltown, Sydney, Campbelltown City Council, New South Wales, 2560, Australia"
Unknown,1,Unknown,Unknown,-34.8885406,138.6731222,Jolt,Unknown,"Montacute Road, Campbelltown City Council, Adelaide, South Australia, 5074, Australia"
Unknown,2,Unknown,Unknown,-37.908123,145.1319018,Unknown,Unknown,"Monash University, Clayton Campus, 151-211, Wellington Road, Clayton, Melbourne, City of Monash, Victoria, 3168, Australia"
Unknown,1,Unknown,Unknown,-33.7955368,151.2559187,BP Pulse,Unknown,"Sydney Road, Balgowlah, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2093, Australia"
Unknown,1,Unknown,Unknown,-33.9388196,151.0177286,BP Pulse,Unknown,"Victoria Street, Revesby, Sydney, Canterbury-Bankstown Council, New South Wales, 2212, Australia"
Unknown,2,Unknown,Unknown,-32.7833007,151.7371187,BP Pulse,CHAdeMO,"BP Pulse, Clayton Road, Heatherbrae, Newcastle-Maitland, Port Stephens Council, New South Wales, 2324, Australia"
Unknown,1,Unknown,Unknown,-33.713676,151.298355,Jolt,Unknown,"Lagoon Street, Narrabeen, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2101, Australia"
Unknown,2,Unknown,Unknown,-33.6899794,151.1061283,BP Pulse,Unknown,"Jersey Street North, Asquith, Sydney, The Council of the Shire of Hornsby, New South Wales, 2077, Australia"
Unknown,1,Unknown,Unknown,-26.6312341,152.9607488,BP Pulse,Unknown,"Currie Street, Nambour, Sunshine Coast Regional, Queensland, 4560, Australia"
